Temperature(°),W12(um),W34(um),W58(um),W6(um),W7(um),Idc(uA),Length(um),Gain(db),Bandwidth(Hz),GBW(MHz),Power(uW),PM(degree),GM(dB),PSRR(dB),SlewRate (V/us),CMRR,Class
-27,8,30,31.2,30,30,130,0.18,52.1677,25747.7,35.8359,2185.7,58.3345,6.77092,50.0386,7.9423,58.4897,2
-27,8,30,31.3,30,30,130,0.18,52.1655,25763.2,35.8973,2186.16,58.2836,6.75838,50.0525,7.9514,58.479,2
-27,8,30,31.4,30,30,130,0.18,52.1633,25778.7,35.9584,2186.61,58.2327,6.74587,50.0665,7.9605,58.4682,2
-27,8,30,31.5,30,30,130,0.18,52.161,25794.2,36.0192,2187.07,58.1819,6.73341,50.0803,7.9696,58.4576,2
-27,8,30,31.7,30,30,130,0.18,52.1588,25809.7,36.0796,2187.52,58.1312,6.72098,50.0942,7.9786,58.447,2
-27,8,30,31.8,30,30,130,0.18,52.1566,25825.2,36.1398,2187.97,58.0805,6.70858,50.1079,7.9876,58.4365,2
-27,8,30,31.9,30,30,130,0.18,52.1543,25840.6,36.1996,2188.41,58.0298,6.69622,50.1216,7.9966,58.426,2
-27,8,30,32,30,30,130,0.18,52.152,25856.1,36.2591,2188.86,57.9792,6.6839,50.1353,8.0055,58.4156,2
-27,8,30,32.1,30,30,130,0.18,52.1498,25871.5,36.3184,2189.3,57.9287,6.67161,50.1489,8.0143,58.4052,2
-27,8,30,32.3,30,30,130,0.18,52.1475,25886.9,36.3775,2189.74,57.8782,6.65935,50.1624,8.0231,58.3949,2
-27,8,30,32.4,30,30,130,0.18,52.1452,25902.3,36.4363,2190.18,57.8277,6.64713,50.1759,8.0315,58.3846,2
-27,8,30,32.5,30,30,130,0.18,52.1429,25917.7,36.4948,2190.61,57.7773,6.63495,50.1894,8.0399,58.3744,2
-27,8,30,32.6,30,30,130,0.18,52.1405,25933,36.553,2191.04,57.727,6.6228,50.2028,8.0483,58.3642,2
-27,8,30,32.7,30,30,130,0.18,52.1382,25948.4,36.611,2191.47,57.6767,6.61068,50.2161,8.056,58.3541,2
-27,8,30,32.8,30,30,130,0.18,52.1359,25963.7,36.6686,2191.9,57.6264,6.5986,50.2294,8.0643,58.3441,2
-27,8,30,33,30,30,130,0.18,52.1335,25979,36.726,2192.32,57.5762,6.58655,50.2426,8.0725,58.3341,2
-27,8,30,33.1,30,30,130,0.18,52.1312,25994.3,36.783,2192.75,57.526,6.57453,50.2558,8.0807,58.3241,2
-27,8,30,33.2,30,30,130,0.18,52.1288,26009.6,36.8398,2193.17,57.4759,6.56255,50.2689,8.0889,58.3142,2
-27,8,30,33.3,30,30,130,0.18,52.1264,26024.9,36.8963,2193.58,57.4258,6.5506,50.282,8.0971,58.3043,2
-27,8,30,33.4,30,30,130,0.18,52.1241,26040.1,36.9526,2194,57.3758,6.53868,50.2951,8.1052,58.2945,2
-27,8,30,33.5,30,30,130,0.18,52.1217,26055.3,37.0085,2194.41,57.3258,6.5268,50.3081,8.1134,58.2848,2
-27,8,30,33.7,30,30,130,0.18,52.1193,26070.5,37.0642,2194.82,57.2759,6.51495,50.321,8.1216,58.2751,2
-27,8,30,33.8,30,30,130,0.18,52.1169,26085.7,37.1197,2195.23,57.226,6.50313,50.3339,8.1297,58.2654,2
-27,8,30,33.9,30,30,130,0.18,52.1145,26100.9,37.1749,2195.64,57.1762,6.49134,50.3467,8.1377,58.2558,2
-27,8,30,34,30,30,130,0.18,52.112,26116.1,37.23,2196.04,57.1264,6.47958,50.3595,8.1458,58.2462,2
-27,8,30,34.1,30,30,130,0.18,52.1096,26131.2,37.2847,2196.44,57.0766,6.46786,50.3723,8.1538,58.2367,2
-27,8,30,34.3,30,30,130,0.18,52.1072,26146.3,37.3393,2196.84,57.0269,6.45616,50.385,8.1618,58.2273,2
-27,8,30,34.4,30,30,130,0.18,52.1048,26161.4,37.3935,2197.24,56.9772,6.4445,50.3976,8.1698,58.2178,2
-27,8,30,34.5,30,30,130,0.18,52.1023,26176.5,37.4476,2197.64,56.9276,6.43287,50.4102,8.1778,58.2085,2
-27,8,30,34.6,30,30,130,0.18,52.1038,26173.6,37.4939,2197.94,56.878,6.42127,50.4228,8.1857,58.1991,2
-27,8,30,34.7,30,30,130,0.18,52.1014,26188.3,37.5474,2198.33,56.8284,6.4097,50.4353,8.1936,58.1898,2
-27,8,30,34.8,30,30,130,0.18,52.099,26203,37.6005,2198.72,56.7789,6.39816,50.4478,8.2015,58.1806,2
-27,8,30,35,30,30,130,0.18,52.0966,26217.7,37.6534,2199.11,56.7295,6.38664,50.4602,8.2094,58.1714,2
-27,8,30,35.1,30,30,130,0.18,52.0942,26232.4,37.7061,2199.49,56.68,6.37517,50.4726,8.2173,58.1623,2
-27,8,30,35.2,30,30,130,0.18,52.0917,26247,37.7585,2199.87,56.6306,6.36372,50.485,8.225,58.1531,2
-27,8,30,35.3,30,30,130,0.18,52.0893,26261.7,37.8107,2200.25,56.5813,6.35229,50.4973,8.2328,58.1441,2
-27,8,30,35.4,30,30,130,0.18,52.0869,26276.3,37.8626,2200.63,56.532,6.3409,50.5095,8.2406,58.1351,2
-27,8,30,35.6,30,30,130,0.18,52.0845,26290.9,37.9143,2201.01,56.4827,6.32954,50.5217,8.2483,58.1261,2
-27,8,30,35.7,30,30,130,0.18,52.082,26305.5,37.9658,2201.38,56.4335,6.31821,50.5339,8.256,58.1172,2
-27,8,30,35.8,30,30,130,0.18,52.0796,26320.2,38.017,2201.75,56.3843,6.3069,50.546,8.2637,58.1083,2
-27,8,30,35.9,30,30,130,0.18,52.0771,26334.8,38.0681,2202.12,56.3351,6.29563,50.5581,8.2713,58.0994,2
-27,8,30,36,30,30,130,0.18,52.0747,26349.5,38.119,2202.49,56.286,6.28438,50.5702,8.279,58.0906,2
-27,8,30,36.1,30,30,130,0.18,52.0722,26364.1,38.1697,2202.86,56.2369,6.27316,50.5822,8.2866,58.0818,2
-27,8,30,36.3,30,30,130,0.18,52.0698,26378.8,38.2202,2203.22,56.1879,6.26197,50.5941,8.2942,58.0731,2
-27,8,30,36.4,30,30,130,0.18,52.0673,26393.3,38.2704,2203.58,56.1389,6.25081,50.606,8.3018,58.0644,2
-27,8,30,36.5,30,30,130,0.18,52.0648,26407.9,38.3204,2203.94,56.0899,6.23968,50.6179,8.3094,58.0558,2
-27,8,30,36.6,30,30,130,0.18,52.0624,26422.5,38.3701,2204.3,56.041,6.22857,50.6297,8.3169,58.0472,2
-27,8,30,36.7,30,30,130,0.18,52.0599,26437,38.4197,2204.65,55.9921,6.21749,50.6415,8.3244,58.0386,2
-27,8,30,36.8,30,30,130,0.18,52.0574,26451.5,38.469,2205.01,55.9432,6.20644,50.6533,8.3319,58.0301,2
-27,8,30,37,30,30,130,0.18,52.0549,26465.9,38.5182,2205.36,55.8944,6.19542,50.665,8.3394,58.0216,2
-27,8,30,37.1,30,30,130,0.18,52.0525,26480.4,38.5671,2205.71,55.8456,6.18442,50.6767,8.3469,58.0132,2
-27,8,30,37.2,30,30,130,0.18,52.0446,26520.7,38.626,2206.15,55.7968,6.17345,50.6883,8.3543,58.0048,2
-27,8,30,37.3,30,30,130,0.18,52.042,26535.5,38.6747,2206.5,55.7481,6.16251,50.6999,8.3618,57.9964,2
-27,8,30,37.4,30,30,130,0.18,52.0394,26550.2,38.7231,2206.84,55.6994,6.15159,50.7115,8.3692,57.9881,2
-27,8,30,37.6,30,30,130,0.18,52.0369,26565,38.7713,2207.18,55.6507,6.1407,50.723,8.3765,57.9798,2
-27,8,30,37.7,30,30,130,0.18,52.0343,26579.7,38.8194,2207.52,55.6021,6.12984,50.7345,8.3839,57.9715,2
-27,8,30,37.8,30,30,130,0.18,52.0317,26594.4,38.8672,2207.86,55.5535,6.119,50.7459,8.3912,57.9633,2
-27,8,30,37.9,30,30,130,0.18,52.0291,26609.1,38.9148,2208.2,55.5049,6.10819,50.7574,8.3985,57.9551,2
-27,8,30,38,30,30,130,0.18,52.0265,26623.8,38.9623,2208.53,55.4564,6.09741,50.7687,8.4058,57.947,2
-27,8,30,38.1,30,30,130,0.18,52.0239,26638.5,39.0096,2208.87,55.4079,6.08665,50.7801,8.4131,57.9389,2
-27,8,30,38.3,30,30,130,0.18,52.0213,26653.1,39.0568,2209.2,55.3594,6.07591,50.7914,8.4203,57.9308,2
-27,8,30,38.4,30,30,130,0.18,52.0187,26667.7,39.1037,2209.53,55.311,6.0652,50.8026,8.4275,57.9228,2
-27,8,30,38.5,30,30,130,0.18,52.0161,26682.3,39.1504,2209.85,55.2626,6.05452,50.8138,8.4347,57.9148,2
-27,8,30,38.6,30,30,130,0.18,52.0135,26696.9,39.197,2210.18,55.2142,6.04386,50.825,8.4419,57.9068,2
-27,8,30,38.7,30,30,130,0.18,52.0174,26680.3,39.231,2210.41,55.1728,6.03481,50.8362,8.449,57.8989,2
-27,8,30,38.8,30,30,130,0.18,52.0148,26694.4,39.277,2210.73,55.1245,6.02421,50.8473,8.4561,57.891,2
-27,8,30,39,30,30,130,0.18,52.0123,26708.5,39.3229,2211.05,55.0762,6.01363,50.8584,8.4632,57.8831,2
-27,8,30,39.1,30,30,130,0.18,52.0098,26722.5,39.3685,2211.37,55.028,6.00307,50.8694,8.4703,57.8753,2
-27,8,30,39.2,30,30,130,0.18,52.0073,26736.6,39.4139,2211.69,54.9798,5.99254,50.8804,8.4774,57.8675,2
-27,8,30,39.3,30,30,130,0.18,52.0047,26750.6,39.4592,2212.01,54.9316,5.98203,50.8914,8.4844,57.8598,2
-27,8,30,39.4,30,30,130,0.18,52.0022,26764.6,39.5043,2212.32,54.8835,5.97155,50.9024,8.4914,57.8521,2
-27,8,30,39.6,30,30,130,0.18,51.9996,26778.6,39.5491,2212.63,54.8353,5.96109,50.9133,8.4984,57.8444,2
-27,8,30,39.7,30,30,130,0.18,51.9971,26792.5,39.5939,2212.94,54.7872,5.95065,50.9241,8.5054,57.8367,2
-27,8,30,39.8,30,30,130,0.18,51.9946,26806.4,39.6384,2213.25,54.7392,5.94024,50.935,8.5123,57.8291,2
-27,8,30,39.9,30,30,130,0.18,51.992,26820.3,39.6827,2213.56,54.6911,5.92985,50.9458,8.5193,57.8215,2
-27,8,30,40,30,30,130,0.18,51.9895,26834.2,39.7269,2213.86,54.6431,5.91949,50.9566,8.5262,57.814,2
-27,8,30,40.1,30,30,130,0.18,51.9869,26848.1,39.7709,2214.16,54.5951,5.90915,50.9673,8.533,57.8065,2
-27,8,30,40.3,30,30,130,0.18,51.9844,26861.9,39.8147,2214.47,54.5472,5.89883,50.978,8.5399,57.799,2
-27,8,30,40.4,30,30,130,0.18,51.9818,26875.7,39.8585,2214.77,54.4992,5.88854,50.9887,8.5467,57.7915,2
-27,8,30,40.5,30,30,130,0.18,51.9793,26889.5,39.902,2215.07,54.4513,5.87827,50.9993,8.5536,57.7841,2
-27,8,30,40.6,30,30,130,0.18,51.9767,26903.3,39.9454,2215.36,54.4034,5.86802,51.0099,8.5604,57.7767,2
-27,8,30,40.7,30,30,130,0.18,51.9742,26917.1,39.9887,2215.66,54.3556,5.85779,51.0205,8.5671,57.7693,2
-27,8,30,40.9,30,30,130,0.18,51.9716,26931,40.0317,2215.95,54.3077,5.84759,51.031,8.5739,57.762,2
-27,8,30,41,30,30,130,0.18,51.969,26944.8,40.0746,2216.24,54.2599,5.83741,51.0415,8.5806,57.7547,2
-27,8,30,41.1,30,30,130,0.18,51.9665,26958.7,40.1173,2216.53,54.2121,5.82725,51.052,8.5874,57.7474,2
-27,8,30,41.2,30,30,130,0.18,51.9639,26972.5,40.1599,2216.82,54.1644,5.81712,51.0625,8.5941,57.7402,2
-27,8,30,41.3,30,30,130,0.18,51.9614,26986.3,40.2023,2217.11,54.1166,5.807,51.0729,8.6008,57.733,2
-27,8,30,41.4,30,30,130,0.18,51.9588,27000.1,40.2445,2217.4,54.0689,5.79691,51.0833,8.6076,57.7258,2
-27,8,30,41.6,30,30,130,0.18,51.9562,27013.9,40.2866,2217.68,54.0212,5.78684,51.0936,8.6142,57.7187,2
-27,8,30,41.7,30,30,130,0.18,51.9537,27027.6,40.3285,2217.96,53.9736,5.7768,51.1039,8.6209,57.7116,2
-27,8,30,41.8,30,30,130,0.18,51.9511,27041.3,40.3702,2218.24,53.9259,5.76677,51.1142,8.6276,57.7045,2
-27,8,30,41.9,30,30,130,0.18,51.9485,27055,40.4118,2218.52,53.8783,5.75677,51.1245,8.6342,57.6974,2
-27,8,30,42,30,30,130,0.18,51.946,27068.7,40.4533,2218.8,53.8307,5.74679,51.1347,8.6408,57.6904,2
-27,8,30,42.1,30,30,130,0.18,51.9434,27082.3,40.4946,2219.08,53.7831,5.73683,51.1449,8.6474,57.6834,2
-27,8,30,42.3,30,30,130,0.18,51.9408,27096,40.5357,2219.35,53.7356,5.72689,51.1551,8.6541,57.6764,2
-27,8,30,42.4,30,30,130,0.18,51.9382,27109.6,40.5767,2219.63,53.6881,5.71697,51.1652,8.6607,57.6695,2
-27,8,30,42.5,30,30,130,0.18,51.9357,27123.2,40.6175,2219.9,53.6406,5.70707,51.1754,8.6672,57.6626,2
-27,8,30,42.6,30,30,130,0.18,51.9331,27136.7,40.6581,2220.17,53.5931,5.6972,51.1854,8.6737,57.6557,2
-27,8,30,42.7,30,30,130,0.18,51.9305,27150.3,40.6987,2220.44,53.5456,5.68734,51.1955,8.6802,57.6488,2
-27,8,30,42.9,30,30,130,0.18,51.9279,27163.8,40.739,2220.71,53.4982,5.67751,51.2055,8.6867,57.642,2
-27,8,30,43,30,30,130,0.18,51.9254,27177.3,40.7793,2220.97,53.4508,5.6677,51.2155,8.6932,57.6352,2
-27,8,30,43.1,30,30,130,0.18,51.9228,27190.8,40.8195,2221.24,53.4034,5.65791,51.2255,8.6996,57.6284,2
-27,8,30,43.2,30,30,130,0.18,51.9202,27204.3,40.8595,2221.5,53.356,5.64813,51.2354,8.706,57.6217,2
-27,8,30,43.3,30,30,130,0.18,51.9176,27217.7,40.8993,2221.76,53.3087,5.63838,51.2453,8.7125,57.615,2
-27,8,30,43.4,30,30,130,0.18,51.915,27231.2,40.939,2222.02,53.2613,5.62865,51.2552,8.7188,57.6083,2
-27,8,30,43.6,30,30,130,0.18,51.9124,27244.6,40.9786,2222.28,53.214,5.61894,51.2651,8.7252,57.6016,2
-27,8,30,43.7,30,30,130,0.18,51.9099,27258,41.018,2222.54,53.1667,5.60925,51.2749,8.7316,57.595,2
-27,8,30,43.8,30,30,130,0.18,51.9073,27271.3,41.0573,2222.8,53.1194,5.59958,51.2847,8.7379,57.5884,2
-27,8,30,43.9,30,30,130,0.18,51.9047,27284.7,41.0964,2223.05,53.0722,5.58993,51.2945,8.7442,57.5818,2
-27,8,30,44,30,30,130,0.18,51.9021,27298,41.1354,2223.31,53.0249,5.5803,51.3042,8.7505,57.5752,2
-27,8,30,44.2,30,30,130,0.18,51.8995,27311.3,41.1743,2223.56,52.9777,5.57069,51.3139,8.7567,57.5687,2
-27,8,30,44.3,30,30,130,0.18,51.8969,27324.6,41.213,2223.81,52.9305,5.5611,51.3236,8.763,57.5622,2
-27,8,30,44.4,30,30,130,0.18,51.8943,27337.9,41.2516,2224.06,52.8834,5.55153,51.3333,8.7692,57.5557,2
-27,8,30,44.5,30,30,130,0.18,51.8917,27351.2,41.29,2224.31,52.8362,5.54197,51.3429,8.7754,57.5493,2
-27,8,30,44.6,30,30,130,0.18,51.8892,27364.4,41.3284,2224.55,52.7891,5.53244,51.3525,8.7816,57.5428,2
-27,8,30,44.7,30,30,130,0.18,51.8866,27377.6,41.3665,2224.8,52.7419,5.52293,51.3621,8.7878,57.5364,2
-27,8,30,44.9,30,30,130,0.18,51.884,27390.8,41.4046,2225.04,52.6948,5.51343,51.3716,8.794,57.5301,2
-27,8,30,45,30,30,130,0.18,51.8814,27404,41.4425,2225.29,52.6478,5.50396,51.3812,8.8001,57.5237,2
-27,8,30,45.1,30,30,130,0.18,51.8788,27417.2,41.4803,2225.53,52.6007,5.4945,51.3907,8.8062,57.5174,2
-27,8,30,45.2,30,30,130,0.18,51.8762,27430.3,41.5179,2225.77,52.5536,5.48507,51.4001,8.8123,57.5111,2
-27,8,30,45.3,30,30,130,0.18,51.8736,27443.4,41.5554,2226.01,52.5066,5.47565,51.4096,8.8184,57.5048,2
-27,8,30,45.4,30,30,130,0.18,51.871,27456.6,41.5928,2226.24,52.4596,5.46625,51.419,8.8245,57.4985,2
-27,8,30,45.6,30,30,130,0.18,51.8684,27469.7,41.6301,2226.48,52.4126,5.45687,51.4284,8.8305,57.4923,2
-27,8,30,45.7,30,30,130,0.18,51.8658,27482.7,41.6672,2226.72,52.3656,5.44751,51.4378,8.8365,57.4861,2
-27,8,30,45.8,30,30,130,0.18,51.8632,27495.8,41.7042,2226.95,52.3187,5.43816,51.4471,8.8425,57.4799,2
-27,8,30,45.9,30,30,130,0.18,51.8606,27508.8,41.7412,2227.18,52.2717,5.42884,51.4565,8.8485,57.4738,2
-27,8,30,46,30,30,130,0.18,51.858,27521.8,41.778,2227.41,52.2248,5.41953,51.4658,8.8545,57.4676,2
-27,8,30,46.2,30,30,130,0.18,51.8554,27534.9,41.8147,2227.64,52.1779,5.41024,51.475,8.8604,57.4615,2
-27,8,30,46.3,30,30,130,0.18,51.8528,27547.9,41.8513,2227.87,52.131,5.40097,51.4843,8.8663,57.4554,2
-27,8,30,46.4,30,30,130,0.18,51.8502,27561,41.8877,2228.1,52.0841,5.39172,51.4935,8.8722,57.4494,2
-27,8,30,46.5,30,30,130,0.18,51.8476,27574.1,41.924,2228.33,52.0372,5.38249,51.5027,8.8781,57.4433,2
-27,8,30,46.6,30,30,130,0.18,51.845,27587.2,41.9602,2228.55,51.9904,5.37327,51.5119,8.884,57.4373,2
-27,8,30,46.7,30,30,130,0.18,51.8424,27600.3,41.9963,2228.78,51.9436,5.36407,51.521,8.8898,57.4313,2
-27,8,30,46.9,30,30,130,0.18,51.8398,27613.3,42.0323,2229,51.8967,5.35489,51.5301,8.8956,57.4253,2
-27,8,30,47,30,30,130,0.18,51.8372,27626.4,42.0681,2229.22,51.8499,5.34573,51.5392,8.9014,57.4194,2
-27,8,30,47.1,30,30,130,0.18,51.8346,27639.4,42.1038,2229.44,51.8031,5.33659,51.5483,8.9072,57.4135,2
-27,8,30,47.2,30,30,130,0.18,51.832,27652.4,42.1394,2229.66,51.7564,5.32746,51.5574,8.913,57.4076,2
-27,8,30,47.3,30,30,130,0.18,51.8294,27665.4,42.1749,2229.88,51.7096,5.31835,51.5664,8.9188,57.4017,2
-27,8,30,47.4,30,30,130,0.18,51.8268,27678.3,42.2103,2230.09,51.6629,5.30926,51.5754,8.9245,57.3958,2
-27,8,30,47.6,30,30,130,0.18,51.8241,27691.3,42.2455,2230.31,51.6161,5.30018,51.5844,8.9303,57.39,2
-27,8,30,47.7,30,30,130,0.18,51.8215,27704.2,42.2807,2230.52,51.5694,5.29112,51.5934,8.936,57.3842,2
-27,8,30,47.8,30,30,130,0.18,51.8189,27717.1,42.3157,2230.74,51.5227,5.28208,51.6023,8.9417,57.3784,2
-27,8,30,47.9,30,30,130,0.18,51.8163,27730,42.3506,2230.95,51.4761,5.27306,51.6112,8.9474,57.3726,2
-27,8,30,48,30,30,130,0.18,51.8137,27742.9,42.3854,2231.16,51.4294,5.26405,51.6201,8.9528,57.3668,2
-27,8,30,48.2,30,30,130,0.18,51.8111,27755.8,42.4201,2231.37,51.3827,5.25506,51.629,8.9582,57.3611,2
-27,8,30,48.3,30,30,130,0.18,51.8085,27768.7,42.4546,2231.58,51.3361,5.24609,51.6378,8.9635,57.3554,2
-27,8,30,48.4,30,30,130,0.18,51.8059,27781.5,42.4891,2231.79,51.2895,5.23713,51.6466,8.9689,57.3497,2
-27,8,30,48.5,30,30,130,0.18,51.8033,27794.3,42.5235,2231.99,51.2428,5.2282,51.6554,8.9742,57.344,2
-27,8,30,48.6,30,30,130,0.18,51.8006,27807.1,42.5577,2232.2,51.1962,5.21927,51.6642,8.9796,57.3384,2
-27,8,30,48.7,30,30,130,0.18,51.798,27819.9,42.5918,2232.4,51.1496,5.21037,51.673,8.9849,57.3328,2
-27,8,30,48.9,30,30,130,0.18,51.7954,27832.7,42.6258,2232.61,51.1031,5.20148,51.6817,8.9902,57.3272,2
-27,8,30,49,30,30,130,0.18,51.7928,27845.5,42.6598,2232.81,51.0565,5.19261,51.6904,8.9955,57.3216,2
-27,8,30,49.1,30,30,130,0.18,51.7902,27858.2,42.6936,2233.01,51.01,5.18375,51.6991,9.0008,57.316,2
-27,8,30,49.2,30,30,130,0.18,51.7876,27870.9,42.7274,2233.21,50.9634,5.17491,51.7078,9.0061,57.3105,2
-27,8,30,49.3,30,30,130,0.18,51.785,27883.7,42.761,2233.41,50.9169,5.16609,51.7164,9.0114,57.3049,2
-27,8,30,49.5,30,30,130,0.18,51.7823,27896.4,42.7946,2233.6,50.8704,5.15728,51.725,9.0165,57.2994,2
-27,8,30,49.6,30,30,130,0.18,51.7797,27909.1,42.828,2233.8,50.8239,5.14849,51.7336,9.0218,57.2939,2
-27,8,30,49.7,30,30,130,0.18,51.7771,27921.7,42.8614,2234,50.7774,5.13971,51.7422,9.027,57.2885,2
-27,8,30,49.8,30,30,130,0.18,51.7745,27934.4,42.8946,2234.19,50.7309,5.13095,51.7508,9.0323,57.283,2
-27,8,30,49.9,30,30,130,0.18,51.7719,27947,42.9277,2234.38,50.6845,5.12221,51.7593,9.0375,57.2776,2
-27,8,30,50,30,30,130,0.18,51.7692,27959.7,42.9608,2234.58,50.638,5.11348,51.7678,9.0427,57.2722,2
-27,8,30,50.2,30,30,130,0.18,51.7666,27972.3,42.9937,2234.77,50.5916,5.10477,51.7763,9.0479,57.2668,2
-27,8,30,50.3,30,30,130,0.18,51.764,27984.9,43.0265,2234.96,50.5451,5.09607,51.7848,9.0531,57.2614,2
-27,8,30,50.4,30,30,130,0.18,51.7614,27997.5,43.0592,2235.15,50.4987,5.08739,51.7933,9.0583,57.2561,2
-27,8,30,50.5,30,30,130,0.18,51.7588,28010.1,43.0919,2235.34,50.4523,5.07873,51.8017,9.0635,57.2508,2
-27,8,30,50.6,30,30,130,0.18,51.7561,28022.6,43.1244,2235.52,50.4059,5.07008,51.8101,9.0686,57.2454,2
-27,8,30,50.7,30,30,130,0.18,51.7535,28035.2,43.1568,2235.71,50.3595,5.06144,51.8185,9.0738,57.2402,2
-27,8,30,50.9,30,30,130,0.18,51.7509,28047.7,43.1891,2235.89,50.3132,5.05283,51.8269,9.079,57.2349,2
-27,8,30,51,30,30,130,0.18,51.7483,28060.3,43.2214,2236.08,50.2668,5.04422,51.8352,9.0841,57.2296,2
-27,8,30,51.1,30,30,130,0.18,51.7456,28072.8,43.2535,2236.26,50.2205,5.03564,51.8435,9.0892,57.2244,2
-27,8,30,51.2,30,30,130,0.18,51.743,28085.3,43.2855,2236.44,50.1741,5.02706,51.8519,9.0942,57.2192,2
-27,8,30,51.3,30,30,130,0.18,51.7404,28097.7,43.3175,2236.63,50.1278,5.01851,51.8602,9.0993,57.214,2
-27,8,30,51.5,30,30,130,0.18,51.7378,28110.2,43.3493,2236.81,50.0815,5.00996,51.8684,9.1043,57.2088,2
-27,8,30,51.6,30,30,130,0.18,51.7351,28122.7,43.3811,2236.99,50.0352,5.00144,51.8767,9.1094,57.2036,2
-27,8,30,51.7,30,30,130,0.18,51.7325,28135.1,43.4127,2237.16,49.9889,4.99292,51.8849,9.1144,57.1985,2
-27,8,30,51.8,30,30,130,0.18,51.7299,28147.6,43.4443,2237.34,49.9426,4.98443,51.8931,9.1194,57.1933,2
-27,8,30,51.9,30,30,130,0.18,51.7272,28160,43.4757,2237.52,49.8963,4.97594,51.9013,9.1244,57.1882,2
-27,8,30,52,30,30,130,0.18,51.7246,28172.4,43.5071,2237.69,49.85,4.96748,51.9095,9.1294,57.1831,2
-27,8,30,52.2,30,30,130,0.18,51.722,28184.8,43.5384,2237.87,49.8038,4.95902,51.9176,9.1344,57.1781,2
-27,8,30,52.3,30,30,130,0.18,51.7193,28197.3,43.5696,2238.04,49.7575,4.95058,51.9258,9.1394,57.173,2
-27,8,30,52.4,30,30,130,0.18,51.7167,28209.9,43.6007,2238.21,49.7113,4.94216,51.9339,9.1444,57.168,2
-27,8,30,52.5,30,30,130,0.18,51.7141,28222.4,43.6317,2238.39,49.6651,4.93375,51.942,9.1493,57.163,2
-27,8,30,52.6,30,30,130,0.18,51.7114,28234.9,43.6626,2238.56,49.6188,4.92536,51.9501,9.1543,57.1579,2
-27,8,30,52.7,30,30,130,0.18,51.7088,28247.3,43.6935,2238.73,49.5726,4.91697,51.9581,9.1592,57.153,2
-27,8,30,52.9,30,30,130,0.18,51.7062,28259.8,43.7243,2238.9,49.5264,4.90861,51.9662,9.1641,57.148,2
-27,8,30,53,30,30,130,0.18,51.7035,28272.3,43.755,2239.06,49.4802,4.90026,51.9742,9.169,57.143,2
-27,8,30,53.1,30,30,130,0.18,51.7009,28284.7,43.7856,2239.23,49.434,4.89192,51.9822,9.1739,57.1381,2
-27,8,30,53.2,30,30,130,0.18,51.6983,28297.1,43.8161,2239.4,49.3879,4.88359,51.9902,9.1788,57.1332,2
-27,8,30,53.3,30,30,130,0.18,51.6956,28309.6,43.8465,2239.56,49.3417,4.87528,51.9982,9.1837,57.1283,2
-27,8,30,53.5,30,30,130,0.18,51.693,28322,43.8769,2239.73,49.2955,4.86699,52.0061,9.1885,57.1234,2
-27,8,30,53.6,30,30,130,0.18,51.6903,28334.4,43.9072,2239.89,49.2494,4.8587,52.014,9.1934,57.1185,2
-27,8,30,53.7,30,30,130,0.18,51.6877,28346.8,43.9373,2240.05,49.2033,4.85043,52.0219,9.1982,57.1137,2
-27,8,30,53.8,30,30,130,0.18,51.6851,28359.1,43.9674,2240.21,49.1571,4.84218,52.0298,9.203,57.1088,2
-27,8,30,53.9,30,30,130,0.18,51.6824,28371.5,43.9974,2240.37,49.111,4.83394,52.0377,9.2078,57.104,2
-27,8,30,54,30,30,130,0.18,51.6798,28383.9,44.0273,2240.53,49.0649,4.82571,52.0456,9.2126,57.0992,2
-27,8,30,54.2,30,30,130,0.18,51.6771,28396.2,44.0572,2240.69,49.0188,4.8175,52.0534,9.2174,57.0944,2
-27,8,30,54.3,30,30,130,0.18,51.6745,28408.5,44.0869,2240.85,48.9727,4.8093,52.0612,9.2222,57.0896,2
-27,8,30,54.4,30,30,130,0.18,51.6719,28420.9,44.1166,2241.01,48.9266,4.80111,52.069,9.227,57.0849,2
-27,8,30,54.5,30,30,130,0.18,51.6692,28433.2,44.1462,2241.17,48.8805,4.79293,52.0768,9.2318,57.0801,2
-27,8,30,54.6,30,30,130,0.18,51.6666,28445.5,44.1757,2241.32,48.8344,4.78477,52.0846,9.2365,57.0754,2
-27,8,30,54.8,30,30,130,0.18,51.6639,28457.8,44.2051,2241.48,48.7884,4.77663,52.0924,9.2413,57.0707,2
-27,8,30,54.9,30,30,130,0.18,51.6613,28470,44.2344,2241.63,48.7423,4.76849,52.1001,9.246,57.066,2
-27,8,30,55,30,30,130,0.18,51.6586,28482.3,44.2637,2241.78,48.6963,4.76037,52.1078,9.2507,57.0612,2
-27,8,30,55.1,30,30,130,0.18,51.656,28494.6,44.2929,2241.94,48.6502,4.75226,52.1155,9.2554,57.0565,2
-27,8,30,55.2,30,30,130,0.18,51.6533,28506.8,44.322,2242.09,48.6042,4.74417,52.1232,9.2601,57.0518,2
-27,8,30,55.3,30,30,130,0.18,51.6507,28519.1,44.351,2242.24,48.5581,4.73609,52.1308,9.2648,57.0472,2
-27,8,30,55.5,30,30,130,0.18,51.648,28531.3,44.3799,2242.39,48.5121,4.72802,52.1385,9.2695,57.0426,2
